Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2008,YEAR,,STATE,ARKANSAS,5,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,920",
SURVEY,2008,YEAR,,STATE,ARKANSAS,5,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,650",
SURVEY,2008,YEAR,,STATE,CALIFORNIA,6,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,880",
SURVEY,2008,YEAR,,STATE,CALIFORNIA,6,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"12,300",
SURVEY,2008,YEAR,,STATE,CALIFORNIA,6,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,570",
SURVEY,2008,YEAR,,STATE,COLORADO,8,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,310",
SURVEY,2008,YEAR,,STATE,COLORADO,8,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,100",
SURVEY,2008,YEAR,,STATE,COLORADO,8,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,890,
SURVEY,2008,YEAR,,STATE,CONNECTICUT,9,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED, (S),
SURVEY,2008,YEAR,,STATE,DELAWARE,10,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,800",
SURVEY,2008,YEAR,,STATE,FLORIDA,12,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,980",
SURVEY,2008,YEAR,,STATE,FLORIDA,12,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,790",
SURVEY,2008,YEAR,,STATE,FLORIDA,12,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,300",
SURVEY,2008,YEAR,,STATE,GEORGIA,13,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,540",
SURVEY,2008,YEAR,,STATE,GEORGIA,13,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,600",
SURVEY,2008,YEAR,,STATE,GEORGIA,13,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,750",
SURVEY,2008,YEAR,,STATE,IDAHO,16,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,800",
SURVEY,2008,YEAR,,STATE,IDAHO,16,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2008,YEAR,,STATE,IDAHO,16,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,360",
SURVEY,2008,YEAR,,STATE,ILLINOIS,17,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,850",
SURVEY,2008,YEAR,,STATE,INDIANA,18,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,140",
SURVEY,2008,YEAR,,STATE,IOWA,19,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,260",
SURVEY,2008,YEAR,,STATE,KANSAS,20,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,020",
SURVEY,2008,YEAR,,STATE,KANSAS,20,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,450",
SURVEY,2008,YEAR,,STATE,KANSAS,20,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,980,
SURVEY,2008,YEAR,,STATE,KENTUCKY,21,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,100",
SURVEY,2008,YEAR,,STATE,LOUISIANA,22,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,830",
SURVEY,2008,YEAR,,STATE,LOUISIANA,22,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,560",
SURVEY,2008,YEAR,,STATE,LOUISIANA,22,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,890",
SURVEY,2008,YEAR,,STATE,MAINE,23,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED, (S),
SURVEY,2008,YEAR,,STATE,MARYLAND,24,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,800",
SURVEY,2008,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED, (S),
SURVEY,2008,YEAR,,STATE,MICHIGAN,26,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,480",
SURVEY,2008,YEAR,,STATE,MINNESOTA,27,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2008,YEAR,,STATE,MISSISSIPPI,28,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,810",
SURVEY,2008,YEAR,,STATE,MISSISSIPPI,28,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,980",
SURVEY,2008,YEAR,,STATE,MISSISSIPPI,28,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,770",
SURVEY,2008,YEAR,,STATE,MISSOURI,29,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2008,YEAR,,STATE,MISSOURI,29,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,980",
SURVEY,2008,YEAR,,STATE,MISSOURI,29,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,470",
SURVEY,2008,YEAR,,STATE,MONTANA,30,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,811,
SURVEY,2008,YEAR,,STATE,MONTANA,30,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,300",
SURVEY,2008,YEAR,,STATE,MONTANA,30,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,580,
SURVEY,2008,YEAR,,STATE,NEBRASKA,31,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,050",
SURVEY,2008,YEAR,,STATE,NEBRASKA,31,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,650",
SURVEY,2008,YEAR,,STATE,NEBRASKA,31,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,750",
SURVEY,2008,YEAR,,STATE,NEVADA,32,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,740",
SURVEY,2008,YEAR,,STATE,NEVADA,32,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,740",
SURVEY,2008,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED, (S),
SURVEY,2008,YEAR,,STATE,NEW JERSEY,34,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"15,600",
SURVEY,2008,YEAR,,STATE,NEW MEXICO,35,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,630",
SURVEY,2008,YEAR,,STATE,NEW MEXICO,35,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,360",
SURVEY,2008,YEAR,,STATE,NEW MEXICO,35,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,410,
SURVEY,2008,YEAR,,STATE,NEW YORK,36,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,150",
SURVEY,2008,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,850",
SURVEY,2008,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,810,
SURVEY,2008,YEAR,,STATE,OHIO,39,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,140",
SURVEY,2008,YEAR,,STATE,OKLAHOMA,40,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,110",
SURVEY,2008,YEAR,,STATE,OKLAHOMA,40,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,400",
SURVEY,2008,YEAR,,STATE,OKLAHOMA,40,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2008,YEAR,,STATE,OREGON,41,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,380",
SURVEY,2008,YEAR,,STATE,OREGON,41,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,740",
SURVEY,2008,YEAR,,STATE,OREGON,41,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,900",
SURVEY,2008,YEAR,,STATE,OTHER STATES,,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,930",
SURVEY,2008,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2008,YEAR,,STATE,RHODE ISLAND,44,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED, (S),
SURVEY,2008,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,610",
SURVEY,2008,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,400",
SURVEY,2008,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,830",
SURVEY,2008,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,390",
SURVEY,2008,YEAR,,STATE,TENNESSEE,47,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,400",
SURVEY,2008,YEAR,,STATE,TEXAS,48,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2008,YEAR,,STATE,TEXAS,48,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,680",
SURVEY,2008,YEAR,,STATE,TEXAS,48,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,480",
SURVEY,2008,YEAR,,STATE,UTAH,49,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2008,YEAR,,STATE,UTAH,49,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,260",
SURVEY,2008,YEAR,,STATE,UTAH,49,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,150",
SURVEY,2008,YEAR,,STATE,VERMONT,50,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED, (S),
SURVEY,2008,YEAR,,STATE,VIRGINIA,51,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,350",
SURVEY,2008,YEAR,,STATE,WASHINGTON,53,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,830",
SURVEY,2008,YEAR,,STATE,WASHINGTON,53,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,200",
SURVEY,2008,YEAR,,STATE,WASHINGTON,53,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,210",
SURVEY,2008,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,800",
SURVEY,2008,YEAR,,STATE,WISCONSIN,55,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,600",
SURVEY,2008,YEAR,,STATE,WYOMING,56,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,180",
SURVEY,2008,YEAR,,STATE,WYOMING,56,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,090",
SURVEY,2008,YEAR,,STATE,WYOMING,56,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,750,
SURVEY,2007,YEAR,,STATE,ALABAMA,1,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,450",
SURVEY,2007,YEAR,,STATE,ARIZONA,4,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,800",
SURVEY,2007,YEAR,,STATE,ARIZONA,4,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,800",
SURVEY,2007,YEAR,,STATE,ARIZONA,4,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED, (S),
SURVEY,2007,YEAR,,STATE,ARKANSAS,5,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,680",
SURVEY,2007,YEAR,,STATE,ARKANSAS,5,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,850",
SURVEY,2007,YEAR,,STATE,ARKANSAS,5,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,540",
SURVEY,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,700",
SURVEY,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"11,700",
SURVEY,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,480",
SURVEY,2007,YEAR,,STATE,COLORADO,8,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,270",
SURVEY,2007,YEAR,,STATE,COLORADO,8,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,900",
SURVEY,2007,YEAR,,STATE,COLORADO,8,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,820,
SURVEY,2007,YEAR,,STATE,CONNECTICUT,9,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED, (S),
SURVEY,2007,YEAR,,STATE,DELAWARE,10,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,200",
SURVEY,2007,YEAR,,STATE,FLORIDA,12,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,860",
SURVEY,2007,YEAR,,STATE,FLORIDA,12,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,580",
SURVEY,2007,YEAR,,STATE,FLORIDA,12,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,160",
SURVEY,2007,YEAR,,STATE,GEORGIA,13,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,290",
SURVEY,2007,YEAR,,STATE,GEORGIA,13,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,550",
SURVEY,2007,YEAR,,STATE,GEORGIA,13,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,450",
SURVEY,2007,YEAR,,STATE,IDAHO,16,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,770",
SURVEY,2007,YEAR,,STATE,IDAHO,16,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,350",
SURVEY,2007,YEAR,,STATE,IDAHO,16,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,230",
SURVEY,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,150",
SURVEY,2007,YEAR,,STATE,INDIANA,18,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,640",
SURVEY,2007,YEAR,,STATE,IOWA,19,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,600",
SURVEY,2007,YEAR,,STATE,KANSAS,20,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,914,
SURVEY,2007,YEAR,,STATE,KANSAS,20,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,260",
SURVEY,2007,YEAR,,STATE,KANSAS,20,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,880,
SURVEY,2007,YEAR,,STATE,KENTUCKY,21,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,930",
SURVEY,2007,YEAR,,STATE,LOUISIANA,22,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,690",
SURVEY,2007,YEAR,,STATE,LOUISIANA,22,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,470",
SURVEY,2007,YEAR,,STATE,LOUISIANA,22,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,740",
SURVEY,2007,YEAR,,STATE,MAINE,23,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED, (S),
SURVEY,2007,YEAR,,STATE,MARYLAND,24,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,400",
SURVEY,2007,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED, (S),
SURVEY,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,280",
SURVEY,2007,YEAR,,STATE,MINNESOTA,27,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,420",
SURVEY,2007,YEAR,,STATE,MISSISSIPPI,28,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,710",
SURVEY,2007,YEAR,,STATE,MISSISSIPPI,28,,,,,,,,AG LAND,"AG LAND, CROPLAND, IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,740",
SURVEY,2007,YEAR,,STATE,MISSISSIPPI,28,,,,,,,,AG LAND,"AG LAND, CROPLAND, NON-IRRIGATED - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2007,YEAR,,STATE,MISSOURI,29,,,,,,,,AG LAND,"AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,330",
